build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,split_mode,main_gpu,no_kv_offload,flash_attn,tensor_split,tensor_buft_overrides,defrag_thold,use_mmap,embeddings,no_op_offload,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","0","2025-05-23T20:46:41Z","5060285375","7775169","25.295046","0.038866"
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","5000","2025-05-23T20:46:52Z","6476263854","10831440","19.764510","0.033054"
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","10000","2025-05-23T20:47:29Z","7861657375","6306979","16.281559","0.013062"
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","15000","2025-05-23T20:48:37Z","9366421042","17595055","13.665863","0.025672"
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","20000","2025-05-23T20:50:21Z","10843848333","9300209","11.803932","0.010122"
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","25000","2025-05-23T20:52:45Z","12314653500","5911669","10.394122","0.004988"
"5be24af7","5455","Accelerate, Apple M2 Ultra","Apple M2 Ultra","Metal,BLAS","./llms/Devstral-Small-2505-Q8_0.gguf","llama 13B Q8_0","25046896640","23572403200","2048","512","16","0x0","0","50","f16","f16","99","layer","0","0","0","0.00","none","-1.000000","1","0","0","0","128","30000","2025-05-23T20:55:58Z","13764362375","2672510","9.299378","0.001806"
